query_id,precision,recall,f1,ap,ndcg,hit,rr,relevant_count,retrieved_count,hit_count,has_relevance
45,0.2,0.08333333333333333,0.11764705882352941,0.2,0.4554594382818066,1.0,1.0,12.0,5.0,1.0,1.0
46,0.6,0.2,0.3,0.52,0.7224110129511627,1.0,1.0,15.0,5.0,3.0,1.0
47,0.4,0.14285714285714285,0.21052631578947364,0.4,0.35934063842322017,1.0,1.0,14.0,5.0,2.0,1.0
48,0.4,0.18181818181818182,0.25000000000000006,0.2,0.2479350233559869,1.0,0.5,11.0,5.0,2.0,1.0
49,0.2,0.5,0.28571428571428575,0.25,0.52129602861432,1.0,0.5,2.0,5.0,1.0,1.0
50,0.2,0.16666666666666666,0.1818181818181818,0.05,0.23674626946059515,1.0,0.25,6.0,5.0,1.0,1.0
51,0.4,0.2,0.26666666666666666,0.4,0.1891290838758505,1.0,1.0,10.0,5.0,2.0,1.0
52,0.8,1.0,0.888888888888889,0.6791666666666667,0.6420483898449018,1.0,0.5,4.0,5.0,4.0,1.0
53,0.4,0.2,0.26666666666666666,0.27999999999999997,0.34789815979014543,1.0,1.0,10.0,5.0,2.0,1.0
54,0.2,0.1111111111111111,0.14285714285714285,0.05,0.23469422678780313,1.0,0.25,9.0,5.0,1.0,1.0
55,0.6,0.3,0.4,0.52,0.4255479744103765,1.0,1.0,10.0,5.0,3.0,1.0
56,0.2,0.1,0.13333333333333333,0.04,0.1035259086222261,1.0,0.2,10.0,5.0,1.0,1.0
57,0.2,0.07142857142857142,0.10526315789473682,0.06666666666666667,0.2899349878586993,1.0,0.3333333333333333,14.0,5.0,1.0,1.0
58,0.6,0.3333333333333333,0.42857142857142855,0.35333333333333333,0.20856950177089495,1.0,0.5,9.0,5.0,3.0,1.0
59,0.2,0.25,0.22222222222222224,0.25,0.2567433878697756,1.0,1.0,4.0,5.0,1.0,1.0
60,0.4,0.4,0.4000000000000001,0.4,0.25804701518468826,1.0,1.0,5.0,5.0,2.0,1.0
61,0.4,0.4,0.4000000000000001,0.4,0.5081404395918756,1.0,1.0,5.0,5.0,2.0,1.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0
64,0.2,0.5,0.28571428571428575,0.125,0.1552666351650562,1.0,0.25,2.0,5.0,1.0,1.0
65,0.8,0.26666666666666666,0.4,0.6433333333333333,0.6056431909914641,1.0,1.0,15.0,5.0,4.0,1.0
66,0.4,0.4,0.4000000000000001,0.3,0.2792636320727383,1.0,1.0,5.0,5.0,2.0,1.0
67,1.0,0.35714285714285715,0.5263157894736842,1.0,0.515663816627177,1.0,1.0,14.0,5.0,5.0,1.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0
69,0.2,0.2,0.20000000000000004,0.04,0.1855359473294109,1.0,0.2,5.0,5.0,1.0,1.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,1.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,1.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,1.0
73,0.6,0.15,0.24,0.32,0.36605824936725595,1.0,0.5,20.0,5.0,3.0,1.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,1.0
75,0.2,0.2,0.20000000000000004,0.2,0.23354705095134268,1.0,1.0,5.0,5.0,1.0,1.0
76,0.4,0.2857142857142857,0.3333333333333333,0.18,0.36287538070584224,1.0,0.5,7.0,5.0,2.0,1.0
77,0.6,0.5,0.5454545454545454,0.6,0.5907160090065652,1.0,1.0,6.0,5.0,3.0,1.0
78,0.6,1.0,0.7499999999999999,0.8055555555555555,0.7497534568197889,1.0,1.0,3.0,5.0,3.0,1.0
79,0.2,0.2,0.20000000000000004,0.04,0.18687582579751782,1.0,0.2,5.0,5.0,1.0,1.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0
81,0.2,0.5,0.28571428571428575,0.1,0.37123780862697975,1.0,0.2,2.0,5.0,1.0,1.0
82,0.2,0.2,0.20000000000000004,0.2,0.19519690212077423,1.0,1.0,5.0,5.0,1.0,1.0
83,0.2,0.25,0.22222222222222224,0.05,0.15101961822780524,1.0,0.2,4.0,5.0,1.0,1.0
84,0.4,0.18181818181818182,0.25000000000000006,0.3333333333333333,0.2277297191409033,1.0,1.0,11.0,5.0,2.0,1.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0
86,0.4,1.0,0.5714285714285715,0.5833333333333333,0.6934264036172708,1.0,0.5,2.0,5.0,2.0,1.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,1.0
88,0.6,0.5,0.5454545454545454,0.6,0.5133547586232812,1.0,1.0,6.0,5.0,3.0,1.0
89,0.2,0.16666666666666666,0.1818181818181818,0.06666666666666667,0.03640589993233643,1.0,0.3333333333333333,6.0,5.0,1.0,1.0
90,0.4,0.15384615384615385,0.2222222222222222,0.2,0.16681604147728868,1.0,0.5,13.0,5.0,2.0,1.0
91,0.6,0.3333333333333333,0.42857142857142855,0.52,0.6037857948177479,1.0,1.0,9.0,5.0,3.0,1.0
92,0.8,0.3076923076923077,0.4444444444444444,0.5433333333333333,0.17711937433734862,1.0,0.5,13.0,5.0,4.0,1.0
93,0.2,1.0,0.33333333333333337,0.5,0.6309297535714574,1.0,0.5,1.0,5.0,1.0,1.0
94,0.6,0.25,0.35294117647058826,0.6,0.30667659075399756,1.0,1.0,12.0,5.0,3.0,1.0
95,0.2,0.5,0.28571428571428575,0.5,0.06397572094337596,1.0,1.0,2.0,5.0,1.0,1.0
96,0.6,0.23076923076923078,0.33333333333333337,0.6,0.3539622593061893,1.0,1.0,13.0,5.0,3.0,1.0
97,0.4,0.2,0.26666666666666666,0.13,0.17989452745991058,1.0,0.25,10.0,5.0,2.0,1.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0
100,0.4,0.2222222222222222,0.2857142857142857,0.3333333333333333,0.5499742595406059,1.0,1.0,9.0,5.0,2.0,1.0
101,0.8,0.6666666666666666,0.7272727272727272,0.8,0.7296976860197629,1.0,1.0,6.0,5.0,4.0,1.0
102,0.4,0.5,0.4444444444444445,0.5,0.5838683836316082,1.0,1.0,4.0,5.0,2.0,1.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0
105,0.6,0.6,0.6,0.35333333333333333,0.561718709030859,1.0,0.5,5.0,5.0,3.0,1.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0
107,0.4,0.2857142857142857,0.3333333333333333,0.2333333333333333,0.2830297470278089,1.0,0.5,7.0,5.0,2.0,1.0
108,0.4,0.2857142857142857,0.3333333333333333,0.4,0.4269944801167372,1.0,1.0,7.0,5.0,2.0,1.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,1.0
112,0.2,0.5,0.28571428571428575,0.25,0.17376534287144002,1.0,0.5,2.0,5.0,1.0,1.0
113,0.2,0.25,0.22222222222222224,0.25,0.3903800499921017,1.0,1.0,4.0,5.0,1.0,1.0
114,0.4,0.5,0.4444444444444445,0.25,0.4897511340445046,1.0,0.5,4.0,5.0,2.0,1.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0
116,0.2,0.2,0.20000000000000004,0.2,0.1494643813697502,1.0,1.0,5.0,5.0,1.0,1.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0
118,0.2,0.3333333333333333,0.25,0.3333333333333333,0.6735439182299785,1.0,1.0,3.0,5.0,1.0,1.0
119,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0
120,0.6,0.3333333333333333,0.42857142857142855,0.4533333333333333,0.506005568069068,1.0,1.0,9.0,5.0,3.0,1.0
121,0.6,0.42857142857142855,0.5,0.55,0.5183293770382549,1.0,1.0,7.0,5.0,3.0,1.0
122,0.4,0.2222222222222222,0.2857142857142857,0.14666666666666667,0.04645202056955473,1.0,0.3333333333333333,9.0,5.0,2.0,1.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0
125,0.4,0.11764705882352941,0.1818181818181818,0.27999999999999997,0.35790378777537923,1.0,1.0,17.0,5.0,2.0,1.0
126,0.4,0.25,0.3076923076923077,0.4,0.7428223494387413,1.0,1.0,8.0,5.0,2.0,1.0
127,0.2,0.2,0.20000000000000004,0.1,0.13781739283713698,1.0,0.5,5.0,5.0,1.0,1.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0
129,0.6,0.42857142857142855,0.5,0.4533333333333333,0.6285703588911012,1.0,1.0,7.0,5.0,3.0,1.0
130,0.8,0.8,0.8000000000000002,0.76,0.784489736418389,1.0,1.0,5.0,5.0,4.0,1.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,1.0
132,0.8,0.26666666666666666,0.4,0.8,0.36865818274512235,1.0,1.0,15.0,5.0,4.0,1.0
133,0.2,0.14285714285714285,0.16666666666666666,0.04,0.23593006372526176,1.0,0.2,7.0,5.0,1.0,1.0
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0
135,0.6,0.375,0.4615384615384615,0.52,0.11905404182486015,1.0,1.0,8.0,5.0,3.0,1.0
136,0.2,0.3333333333333333,0.25,0.1111111111111111,0.46494530163950826,1.0,0.3333333333333333,3.0,5.0,1.0,1.0
137,0.2,0.25,0.22222222222222224,0.05,0.09932190033632946,1.0,0.2,4.0,5.0,1.0,1.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0
140,0.2,0.16666666666666666,0.1818181818181818,0.06666666666666667,0.2391159594713903,1.0,0.3333333333333333,6.0,5.0,1.0,1.0
141,0.2,0.16666666666666666,0.1818181818181818,0.04,0.08425742479936853,1.0,0.2,6.0,5.0,1.0,1.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0
143,0.4,1.0,0.5714285714285715,0.5,0.6509209298071325,1.0,0.5,2.0,5.0,2.0,1.0
144,0.6,0.5,0.5454545454545454,0.55,0.6626817015867427,1.0,1.0,6.0,5.0,3.0,1.0
145,0.6,0.42857142857142855,0.5,0.55,0.5463729328395609,1.0,1.0,7.0,5.0,3.0,1.0
146,0.4,1.0,0.5714285714285715,0.8333333333333333,0.6215669797301413,1.0,1.0,2.0,5.0,2.0,1.0
147,0.4,0.2,0.26666666666666666,0.2333333333333333,0.27051296561346355,1.0,0.5,10.0,5.0,2.0,1.0
148,0.4,0.3333333333333333,0.3636363636363636,0.3333333333333333,0.6045219495458081,1.0,1.0,6.0,5.0,2.0,1.0
149,0.6,0.2727272727272727,0.37499999999999994,0.55,0.6992148198508501,1.0,1.0,11.0,5.0,3.0,1.0
150,0.4,1.0,0.5714285714285715,0.5833333333333333,0.6934264036172708,1.0,0.5,2.0,5.0,2.0,1.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,1.0
153,0.4,0.2857142857142857,0.3333333333333333,0.2333333333333333,0.2964428357775808,1.0,0.5,7.0,5.0,2.0,1.0
154,0.4,1.0,0.5714285714285715,1.0,0.8339912323981488,1.0,1.0,2.0,5.0,2.0,1.0
155,0.4,0.3333333333333333,0.3636363636363636,0.2,0.09942471809387708,1.0,0.5,6.0,5.0,2.0,1.0
156,1.0,0.35714285714285715,0.5263157894736842,1.0,0.38844559305123655,1.0,1.0,14.0,5.0,5.0,1.0
157,0.8,0.10256410256410256,0.18181818181818182,0.5433333333333333,0.44165901337133495,1.0,0.5,39.0,5.0,4.0,1.0
158,0.4,0.25,0.3076923076923077,0.3,0.7055421925864349,1.0,1.0,8.0,5.0,2.0,1.0
159,0.2,0.125,0.15384615384615385,0.1,0.21398626473452753,1.0,0.5,8.0,5.0,1.0,1.0
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0
161,0.4,0.3333333333333333,0.3636363636363636,0.3333333333333333,0.719405199573454,1.0,1.0,6.0,5.0,2.0,1.0
162,0.2,0.125,0.15384615384615385,0.1,0.10737385413165566,1.0,0.5,8.0,5.0,1.0,1.0
163,0.4,0.6666666666666666,0.5,0.3333333333333333,0.4981892574664129,1.0,0.5,3.0,5.0,2.0,1.0
164,0.4,0.25,0.3076923076923077,0.16666666666666666,0.35146775226347443,1.0,0.3333333333333333,8.0,5.0,2.0,1.0
165,0.4,1.0,0.5714285714285715,1.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,1.0
167,0.4,1.0,0.5714285714285715,0.75,0.9324441894571632,1.0,1.0,2.0,5.0,2.0,1.0
168,0.2,0.5,0.28571428571428575,0.5,0.6131471927654584,1.0,1.0,2.0,5.0,1.0,1.0
169,0.2,0.25,0.22222222222222224,0.05,0.15101961822780524,1.0,0.2,4.0,5.0,1.0,1.0
170,0.6,0.5,0.5454545454545454,0.35333333333333333,0.5270810147746595,1.0,0.5,6.0,5.0,3.0,1.0
171,0.6,1.0,0.7499999999999999,0.5888888888888889,0.5581538148115602,1.0,0.5,3.0,5.0,3.0,1.0
172,0.6,0.75,0.6666666666666665,0.6041666666666666,0.8423895144979819,1.0,1.0,4.0,5.0,3.0,1.0
173,0.4,1.0,0.5714285714285715,0.8333333333333333,0.9197207891481876,1.0,1.0,2.0,5.0,2.0,1.0
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0
176,0.2,0.14285714285714285,0.16666666666666666,0.04,0.14659196568907956,1.0,0.2,7.0,5.0,1.0,1.0
177,0.6,0.6,0.6,0.4833333333333333,0.7489129095936824,1.0,1.0,5.0,5.0,3.0,1.0
178,0.4,0.5,0.4444444444444445,0.20833333333333331,0.444957038025323,1.0,0.3333333333333333,4.0,5.0,2.0,1.0
179,0.2,0.25,0.22222222222222224,0.25,0.3903800499921017,1.0,1.0,4.0,5.0,1.0,1.0
180,0.6,0.42857142857142855,0.5,0.4833333333333333,0.6569658890217944,1.0,1.0,7.0,5.0,3.0,1.0
181,0.2,0.2,0.20000000000000004,0.2,0.17272055701308803,1.0,1.0,5.0,5.0,1.0,1.0
182,0.4,1.0,0.5714285714285715,0.5833333333333333,0.6490311418890105,1.0,0.5,2.0,5.0,2.0,1.0
183,0.8,0.3076923076923077,0.4444444444444444,0.5433333333333333,0.2037784494476902,1.0,0.5,13.0,5.0,4.0,1.0
184,0.4,0.2857142857142857,0.3333333333333333,0.2333333333333333,0.3835663673713356,1.0,0.5,7.0,5.0,2.0,1.0
185,1.0,0.5555555555555556,0.7142857142857143,1.0,0.7667800750091858,1.0,1.0,9.0,5.0,5.0,1.0
186,0.4,0.125,0.19047619047619047,0.4,0.5531464700081437,1.0,1.0,16.0,5.0,2.0,1.0
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,1.0
188,0.6,0.2727272727272727,0.37499999999999994,0.4533333333333333,0.5649710554157135,1.0,1.0,11.0,5.0,3.0,1.0
189,0.2,0.1111111111111111,0.14285714285714285,0.06666666666666667,0.08636027850654401,1.0,0.3333333333333333,9.0,5.0,1.0,1.0
190,0.4,0.4,0.4000000000000001,0.18,0.2530065150801696,1.0,0.5,5.0,5.0,2.0,1.0
191,0.6,0.23076923076923078,0.33333333333333337,0.42000000000000004,0.18222785197218558,1.0,1.0,13.0,5.0,3.0,1.0
192,0.6,0.75,0.6666666666666665,0.525,0.7095272044910244,1.0,1.0,4.0,5.0,3.0,1.0
193,0.8,0.4444444444444444,0.5714285714285714,0.6433333333333333,0.6307534724409957,1.0,1.0,9.0,5.0,4.0,1.0
194,0.2,0.16666666666666666,0.1818181818181818,0.05,0.022558192488372483,1.0,0.25,6.0,5.0,1.0,1.0
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0
196,0.2,0.08333333333333333,0.11764705882352941,0.1,0.09170839917194037,1.0,0.5,12.0,5.0,1.0,1.0
197,0.6,1.0,0.7499999999999999,0.6388888888888888,0.6165356581845756,1.0,0.5,3.0,5.0,3.0,1.0
198,0.2,0.25,0.22222222222222224,0.25,0.4318711546920674,1.0,1.0,4.0,5.0,1.0,1.0
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,1.0
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0
201,0.4,0.125,0.19047619047619047,0.14666666666666667,0.26832474886289615,1.0,0.3333333333333333,16.0,5.0,2.0,1.0
202,0.6,0.21428571428571427,0.3157894736842105,0.35333333333333333,0.1318776761489076,1.0,0.5,14.0,5.0,3.0,1.0
203,0.2,0.07142857142857142,0.10526315789473682,0.05,0.14606834984270645,1.0,0.25,14.0,5.0,1.0,1.0
204,0.4,0.14285714285714285,0.21052631578947364,0.3,0.5681265964429877,1.0,1.0,14.0,5.0,2.0,1.0
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0
206,0.2,0.3333333333333333,0.25,0.1111111111111111,0.2709710647400135,1.0,0.3333333333333333,3.0,5.0,1.0,1.0
207,0.4,0.4,0.4000000000000001,0.27999999999999997,0.3910802900646835,1.0,1.0,5.0,5.0,2.0,1.0
208,0.8,0.6666666666666666,0.7272727272727272,0.5433333333333333,0.7241842264347773,1.0,0.5,6.0,5.0,4.0,1.0
209,0.2,0.08333333333333333,0.11764705882352941,0.05,0.02802224331732135,1.0,0.25,12.0,5.0,1.0,1.0
210,0.4,0.3333333333333333,0.3636363636363636,0.3333333333333333,0.5060186103945759,1.0,1.0,6.0,5.0,2.0,1.0
211,0.4,0.18181818181818182,0.25000000000000006,0.2333333333333333,0.07358466147111971,1.0,0.5,11.0,5.0,2.0,1.0
212,0.8,0.2857142857142857,0.4210526315789473,0.8,0.7108708806373413,1.0,1.0,14.0,5.0,4.0,1.0
213,0.4,0.18181818181818182,0.25000000000000006,0.4,0.6077095180671555,1.0,1.0,11.0,5.0,2.0,1.0
214,0.2,0.25,0.22222222222222224,0.08333333333333333,0.19519002499605084,1.0,0.3333333333333333,4.0,5.0,1.0,1.0
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0
217,0.2,0.06666666666666667,0.1,0.1,0.25112197121002605,1.0,0.5,15.0,5.0,1.0,1.0
218,0.4,0.13333333333333333,0.2,0.3333333333333333,0.4794207286670266,1.0,1.0,15.0,5.0,2.0,1.0
219,0.2,0.05555555555555555,0.08695652173913045,0.2,0.10475147877947816,1.0,1.0,18.0,5.0,1.0,1.0
220,0.4,0.10526315789473684,0.16666666666666666,0.2,0.12511857440295474,1.0,0.5,19.0,5.0,2.0,1.0
221,0.4,0.1111111111111111,0.1739130434782609,0.3333333333333333,0.14393379751090668,1.0,1.0,18.0,5.0,2.0,1.0
222,0.6,0.3333333333333333,0.42857142857142855,0.4833333333333333,0.5574297578579929,1.0,1.0,9.0,5.0,3.0,1.0
223,0.2,0.25,0.22222222222222224,0.25,0.3903800499921017,1.0,1.0,4.0,5.0,1.0,1.0
224,0.2,0.125,0.15384615384615385,0.04,0.13120507751234178,1.0,0.2,8.0,5.0,1.0,1.0
225,0.4,0.08333333333333333,0.13793103448275862,0.3333333333333333,0.14393379751090668,1.0,1.0,24.0,5.0,2.0,1.0
