query_id,precision,recall,f1,ap,ndcg,hit,rr,relevant_count,retrieved_count,hit_count,has_relevance
22,0.8,0.024390243902439025,0.04733727810650888,0.76,0.4851673368185311,1.0,1.0,164.0,5.0,4.0,1.0
23,0.8,0.03225806451612903,0.06201550387596899,0.8,0.6583626208346484,1.0,1.0,124.0,5.0,4.0,1.0
24,1.0,0.3333333333333333,0.5,1.0,0.7994765465672333,1.0,1.0,15.0,5.0,5.0,1.0
25,0.8,0.2,0.32000000000000006,0.71,0.8304198973631919,1.0,1.0,20.0,5.0,4.0,1.0
26,0.2,0.029411764705882353,0.05128205128205128,0.2,0.11305340175787203,1.0,1.0,34.0,5.0,1.0,1.0
27,0.8,0.16666666666666666,0.27586206896551724,0.8,0.28959830749588605,1.0,1.0,24.0,5.0,4.0,1.0
28,0.4,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.4336152549062219,1.0,1.0,7.0,5.0,2.0,1.0
29,1.0,0.15625,0.2702702702702703,1.0,0.43071223322847096,1.0,1.0,32.0,5.0,5.0,1.0
30,1.0,0.03968253968253968,0.07633587786259541,1.0,0.4759908431563516,1.0,1.0,126.0,5.0,5.0,1.0
31,1.0,0.049019607843137254,0.09345794392523364,1.0,1.0,1.0,1.0,102.0,5.0,5.0,1.0
32,1.0,0.013513513513513514,0.026666666666666665,1.0,0.6469101885239719,1.0,1.0,370.0,5.0,5.0,1.0
33,1.0,0.09615384615384616,0.17543859649122806,1.0,0.4759908431563516,1.0,1.0,52.0,5.0,5.0,1.0
34,1.0,0.19230769230769232,0.32258064516129037,1.0,1.0,1.0,1.0,26.0,5.0,5.0,1.0
35,0.8,0.0196078431372549,0.03827751196172249,0.8,0.6583626208346484,1.0,1.0,204.0,5.0,4.0,1.0
36,0.2,0.004545454545454545,0.008888888888888889,0.04,0.04373502583744726,1.0,0.2,220.0,5.0,1.0,1.0
37,1.0,0.0390625,0.07518796992481203,1.0,0.3333333333333333,1.0,1.0,128.0,5.0,5.0,1.0
38,0.8,0.013157894736842105,0.02588996763754045,0.5433333333333333,0.3176588314705989,1.0,0.5,304.0,5.0,4.0,1.0
39,1.0,0.021551724137931036,0.042194092827004225,1.0,0.8869465982421278,1.0,1.0,232.0,5.0,5.0,1.0
40,1.0,0.022026431718061675,0.04310344827586207,1.0,0.543765634986343,1.0,1.0,227.0,5.0,5.0,1.0
41,1.0,0.010395010395010396,0.020576131687242802,1.0,1.0,1.0,1.0,481.0,5.0,5.0,1.0
42,1.0,0.0088339222614841,0.017513134851138354,1.0,0.543765634986343,1.0,1.0,566.0,5.0,5.0,1.0
43,1.0,0.032679738562091505,0.06329113924050632,1.0,0.3333333333333333,1.0,1.0,153.0,5.0,5.0,1.0
44,1.0,0.00945179584120983,0.018726591760299623,1.0,0.7442890884191096,1.0,1.0,529.0,5.0,5.0,1.0
45,0.8,0.03418803418803419,0.06557377049180328,0.76,0.7664615984823989,1.0,1.0,117.0,5.0,4.0,1.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,5.0,0.0,1.0
47,1.0,0.0196078431372549,0.038461538461538464,1.0,0.7442890884191096,1.0,1.0,255.0,5.0,5.0,1.0
48,1.0,0.045454545454545456,0.08695652173913045,1.0,0.9125299483251055,1.0,1.0,110.0,5.0,5.0,1.0
49,0.6,0.05263157894736842,0.09677419354838708,0.6,0.24090885754831726,1.0,1.0,57.0,5.0,3.0,1.0
50,0.8,0.017241379310344827,0.03375527426160337,0.5433333333333333,0.6608397947263838,1.0,0.5,232.0,5.0,4.0,1.0
